OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUse(kWh),SiteEnergyUseWN(kBtu),SiteEnergyUseWN(kWh),SteamUse(kBtu),SteamUse(kWh),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),NaturalGas(kWh),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
27554,2016,NonResidential,Warehouse,L&W Food Corporation,651 S. Industrial Way,98108.0,2,GREATER DUWAMISH,47.56501,-122.3248,1974,1.0,1,35046,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32546.0,,,,,,100.0,32.70000076,33.59999847,88.30000305,88.69999695,1063269.125,3628024,1092979.75,3729401,0.0,0,246589,841364.0,2219.050049,221905.0,757171,False,,Compliant,,17.65,0.5
27561,2016,NonResidential,Refrigerated Warehouse,OVERSEA CASING CO.,601 S NEVADA ST,98108.0,2,GREATER DUWAMISH,47.56477,-122.32628,1961,1.0,1,25577,0,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",Refrigerated Warehouse,13349.0,Non-Refrigerated Warehouse,8228.0,Office,4000.0,,,35.0,34.5,95.90000153,94.0,895784.6875,3056544,883072.875,3013169,0.0,0,212094,723667.0,1721.170044,172117.0,587287,False,,Compliant,,14.19,0.55
27562,2016,NonResidential,Warehouse,MVI 7th Avenue,4329 7th Ave S,98108.0,2,GREATER DUWAMISH,47.56448,-122.32484,1974,1.0,1,43380,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,42844.0,,,,,,89.0,9.5,9.600000381,29.70000076,30.29999924,405062.0,1382128,412764.8125,1408411,0.0,0,118716,405062.0,0.0,0.0,0,False,,Compliant,,2.82,0.07
27567,2016,NonResidential,Small- and Mid-Sized Office,4010 Associates,4010 Stone Way North,98020.0,4,LAKE UNION,47.65576,-122.34208,1995,1.0,3,20410,0,Office,Office,20410.0,,,,,,8.0,133.3000031,138.6000061,287.7999878,293.3999939,2720238.25,9281838,2827857.0,9649048,0.0,0,423259,1444160.0,12760.78027,1276078.0,4354158,False,,Compliant,,77.84,3.81
27569,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lumen Condominium,501 Roy St,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,2006,1.0,3,97855,0,"Multifamily Housing, Parking",Multifamily Housing,97855.0,Parking,55020.0,,,,92.0,30.60000038,30.60000038,75.5,75.5,2990238.75,10203118,2990238.75,10203118,0.0,0,595580,2032121.0,9581.169922,958117.0,3269230,False,,Compliant,,65.05,0.66
27570,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Luminaire,12328 31st Ave NE,98125.0,5,NORTH,47.71816,-122.29484,2004,1.0,6,41149,0,"Multifamily Housing, Parking",Multifamily Housing,41149.0,Parking,25100.0,,,,79.0,43.59999847,44.20000076,105.0999985,105.6999969,1795462.75,6126373,1820555.5,6211993,0.0,0,342039,1167039.0,6284.240234,628424.0,2144271,False,,Compliant,,41.51,1.01
27573,2016,Multifamily LR (1-4),Low-Rise Multifamily,Aqua Terrace Apartments,1020 5th Ave N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62868,-122.34718,1959,1.0,3,22937,0,Multifamily Housing,Multifamily Housing,22937.0,,,,,,89.0,22.10000038,23.29999924,69.5,73.0,507976.0,1733286,533453.625,1820219,0.0,0,148879,507976.0,0.0,0.0,0,False,,Compliant,,3.54,0.15
27574,2016,Multifamily LR (1-4),Low-Rise Multifamily,Taylor Apartments,901 Taylor Ave N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62732,-122.34668,1967,1.0,4,21168,0,Multifamily Housing,Multifamily Housing,20000.0,,,,,,59.0,26.70000076,28.5,83.69999695,89.40000153,533226.8125,1819445,569668.1875,1943788,0.0,0,156279,533227.0,0.0,0.0,0,False,,Compliant,,3.72,0.18
27582,2016,Multifamily HR (10+),High-Rise Multifamily,Meridian Condominium,1420 Terry Ave,98101.0,7,EAST,47.61263,-122.32924,2002,1.0,27,179678,0,Multifamily Housing,Multifamily Housing,179678.0,,,,,,24.0,59.5,62.40000153,126.4000015,129.3999939,10699566.0,36508434,11210376.0,38251390,0.0,0,1609223,5490671.0,52088.9375,5208894.0,17773483,False,,Compliant,,314.92,1.75
27584,2016,Multifamily HR (10+),High-Rise Multifamily,Meridian Manor Apartments,10345 Meridian Ave N,98133.0,5,NORTHWEST,47.70451,-122.33453,1979,1.0,10,75070,0,Multifamily Housing,Multifamily Housing,75070.0,,,,,,18.0,50.59999847,53.20000076,158.8000031,167.0,3796986.5,12955855,3992223.5,13622031,0.0,0,1112832,3796986.0,0.0,0.0,0,False,,Compliant,,26.47,0.35
27585,2016,Multifamily LR (1-4),Low-Rise Multifamily,Meridian Terrace Apartments,1810 N 103rd ST,98133.0,5,NORTHWEST,47.70355,-122.33502,1988,1.0,3,48433,0,"Multifamily Housing, Parking",Multifamily Housing,35854.0,Parking,12579.0,,,,92.0,26.0,26.79999924,81.69999695,84.30000305,932598.6875,3182158,962095.375,3282805,0.0,0,273329,932599.0,0.0,0.0,0,False,,Compliant,,6.5,0.13
27587,2016,NonResidential,Small- and Mid-Sized Office,Meridian Center Building,10303 Meridian Ave N,98133.0,5,NORTHWEST,47.70349,-122.33424,1983,1.0,3,24696,6300,"Office, Parking",Office,18396.0,Parking,6300.0,,,,87.0,33.90000153,33.90000153,106.5,106.5,624125.625,2129605,624125.625,2129605,0.0,0,182920,624125.0,0.0,0.0,0,False,,Compliant,,4.35,0.18
27590,2016,Multifamily LR (1-4),Low-Rise Multifamily,Meridian 106,2100 N 106th St,98133.0,5,NORTHWEST,47.70612,-122.3335,1979,1.0,4,20806,0,Multifamily Housing,Multifamily Housing,20806.0,,,,,,82.0,27.70000076,28.70000076,87.0,90.19999695,576644.125,1967591,597506.1875,2038775,0.0,0,169004,576644.0,0.0,0.0,0,False,,Compliant,,4.02,0.19
27591,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Meritage Condo HOA,124 Bellevue Ave E,98102.0,3,EAST,47.61943,-122.32626,2006,0.0,7,43142,0,Multifamily Housing,Multifamily Housing,43142.0,,,,,,67.0,32.70000076,34.09999847,99.19999695,102.9000015,1412280.25,4818900,1469640.375,5014621,0.0,0,392145,1337999.0,742.8099976,74281.0,253457,False,,Compliant,,13.27,0.31
27593,2016,Multifamily LR (1-4),Low-Rise Multifamily,Merrill Court,718 E Aloha St,98102.0,3,EAST,47.62705,-122.32306,1985,1.0,3,47544,0,"Multifamily Housing, Parking",Multifamily Housing,40125.0,Parking,17050.0,,,,,46.59999847,52.79999924,81.80000305,89.69999695,1868497.125,6375576,2119531.75,7232142,0.0,0,185013,631267.0,12372.2998,1237230.0,4221603,False,,Compliant,,70.11,1.47
27594,2016,Multifamily LR (1-4),Low-Rise Multifamily,MERRILL PLACE CONDOS (ID27594),97 S JACKSON ST,98104.0,2,DOWNTOWN,47.59903,-122.33461,1905,1.0,3,20583,0,Multifamily Housing,Multifamily Housing,20583.0,,,,,,,23.0,25.0,72.30000305,78.59999847,473874.0938,1616925,515420.3125,1758687,0.0,0,138884,473874.0,0.0,0.0,0,False,,Compliant,,3.3,0.16
27596,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Metropole,5615 24th Ave NW,98107.0,6,BALLARD,47.66994,-122.3881,2006,1.0,6,37877,0,Multifamily Housing,Multifamily Housing,26177.0,,,,,,9.0,49.90000153,52.90000153,132.8999939,137.8999939,1306087.75,4456556,1384103.25,4722756,0.0,0,295594,1008570.0,2975.180176,297518.0,1015173,False,,Compliant,,22.83,0.6
27597,2016,SPS-District K-12,K-12 School,Northgate Elementary,11725 1st Ave. N.E.,98125.0,5,NORTHWEST,47.71487,-122.32959,1956,1.0,1,45174,0,K-12 School,K-12 School,45174.0,,,,,,84.0,43.79999924,48.79999924,82.5,88.90000153,1980825.25,6758856,2205570.75,7525719,0.0,0,230648,786971.0,11938.53711,1193854.0,4073598,True,,Error - Correct Default Data,,68.89,1.52
27598,2016,NonResidential,Worship Facility,St. Andrew Kim,11700 1st Ave. NE,98125.0,5,NORTHWEST,47.71479,-122.32824,2002,1.0,1,24955,0,Worship Facility,Worship Facility,24955.0,,,,,,47.0,27.60000038,31.0,55.79999924,59.29999924,689803.0,2353705,773357.0,2638803,0.0,0,93788,320006.0,3697.970215,369797.0,1261799,False,,Compliant,,21.87,0.88
27600,2016,Multifamily LR (1-4),Low-Rise Multifamily,Roosevelt Square Apartments,12329 Roosevelt Way NE,98125.0,5,North,47.71853,-122.31898,1995,1.0,4,62566,0,"Multifamily Housing, Parking",Multifamily Housing,43406.0,Parking,19160.0,,,,88.0,31.60000038,33.0,99.19999695,103.5,1371061.25,4678255,1430774.75,4882006,0.0,0,401835,1371061.0,0.0,0.0,0,False,,Compliant,,9.56,0.15
27602,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Luna Court Condominium,3221 SW Avalon Way,98126.0,1,DELRIDGE,47.56391,-122.37287,1997,1.0,5,77501,0,"Multifamily Housing, Parking",Multifamily Housing,77501.0,Parking,17912.0,,,,83.0,36.09999847,38.5,86.69999695,89.90000153,2799874.0,9553566,2982612.5,10177096,0.0,0,529967,1808248.0,9916.259766,991626.0,3383568,False,,Compliant,,65.27,0.84
27604,2016,Multifamily LR (1-4),Low-Rise Multifamily,Park Meridian,11224 Meridian Ave N,98133.0,5,NORTHWEST,47.71027,-122.33364,1977,1.0,3,40362,0,Multifamily Housing,Multifamily Housing,35114.0,,,,,,97.0,19.60000038,20.39999962,61.59999847,63.90000153,689082.3125,2351246,714641.625,2438458,0.0,0,201958,689082.0,0.0,0.0,0,False,,Compliant,,4.8,0.12
27606,2016,Multifamily LR (1-4),Low-Rise Multifamily,Osprey Apartments,2116 N 112TH ST,98133.0,5,NORTHWEST,47.7098,-122.33319,1973,1.0,4,25160,0,Multifamily Housing,Multifamily Housing,25160.0,,,,,,94.0,19.5,20.5,61.29999924,64.5,491218.0,1676105,516606.1875,1762733,0.0,0,143967,491218.0,0.0,0.0,0,False,,Compliant,,3.42,0.14
27607,2016,Multifamily LR (1-4),Low-Rise Multifamily,Ethyle Manor Apartments,2138 n 112th At,98133.0,5,NORTHWEST,47.70986,-122.33227,1971,1.0,4,26254,0,Multifamily Housing,Multifamily Housing,26254.0,,,,,,73.0,23.79999924,24.89999962,74.69999695,78.0,624269.625,2130096,652530.0,2226524,0.0,0,182962,624269.0,0.0,0.0,0,False,,Compliant,,4.35,0.17
27610,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Luxe,500 5th Ave W,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62351,-122.36296,1968,1.0,7,40248,0,"Multifamily Housing, Parking",Multifamily Housing,40428.0,Parking,13000.0,,,,47.0,38.59999847,40.09999847,121.0999985,125.9000015,1559199.25,5320208,1621425.0,5532531,0.0,0,456975,1559199.0,0.0,0.0,0,False,,Compliant,,10.87,0.27
27620,2016,Multifamily LR (1-4),Low-Rise Multifamily,Madison Lofts Condominiums,2914 E Madison St.,98112.0,3,EAST,47.62444,-122.29516,2008,1.0,3,34629,0,"Multifamily Housing, Parking",Multifamily Housing,34629.0,Parking,8428.0,,,,68.0,23.70000076,24.70000076,72.09999847,75.5,819003.3125,2794555,856758.8125,2923382,0.0,0,229482,782994.0,360.0899658,36009.0,122867,False,,Compliant,,7.37,0.21
27622,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Madison Park Place,2000 43rd Avenue E,98112.0,3,EAST,47.63716,-122.2765,1985,1.0,5,38430,0,Multifamily Housing,Multifamily Housing,37817.0,,,,,,,35.79999924,38.09999847,112.3000031,119.6999969,1353079.5,4616898,1441046.875,4917055,0.0,0,396564,1353079.0,0.0,0.0,0,False,,Compliant,,9.43,0.25
27625,2016,Multifamily LR (1-4),Low-Rise Multifamily,Madison Park Waterfront Condos,1800 43rd Ave E,98112.0,3,EAST,47.63474,-122.27642,1964,1.0,4,32366,0,Multifamily Housing,Multifamily Housing,32366.0,,,,,,89.0,24.79999924,26.70000076,78.0,83.69999695,804194.125,2744024,863212.3125,2945402,0.0,0,235695,804194.0,0.0,0.0,0,False,,Compliant,,5.61,0.17
27634,2016,Multifamily LR (1-4),Low-Rise Multifamily,Twin Birches Apartments,800 2nd Ave N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62664,-122.35236,1957,1.0,3,27246,0,Multifamily Housing,Multifamily Housing,27246.0,,,,,,97.0,23.89999962,23.89999962,57.90000153,57.90000153,650205.8125,2218594,650205.8125,2218594,0.0,0,125511,428247.0,2219.590088,221959.0,757355,False,,Compliant,,14.77,0.54
27651,2016,Multifamily LR (1-4),Low-Rise Multifamily,Nob Hill,900 Nob Hill Ave N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62749,-122.34992,1963,1.0,4,25082,0,Multifamily Housing,Multifamily Housing,22381.0,,,,,,,21.20000076,22.79999924,66.59999847,71.59999847,474468.5938,1618954,510645.5938,1742395,0.0,0,139058,474469.0,0.0,0.0,0,False,,Compliant,,3.31,0.13
27652,2016,Multifamily LR (1-4),Low-Rise Multifamily,24759-Brookdale Queen Anne,805 4th Ave N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62672,-122.34923,2006,1.0,3,145085,0,"Multifamily Housing, Parking, Senior Care Community",Multifamily Housing,188294.0,Parking,23385.0,Parking,23385.0,,96.0,30.5,31.89999962,72.09999847,74.40000153,5751330.5,19624354,6005926.5,20493071,0.0,0,1055645,3601862.0,21494.67969,2149468.0,7334289,False,,Compliant,,139.27,0.96
27655,2016,Multifamily LR (1-4),Low-Rise Multifamily,Auditorium Apartments,605 5th Ave. N,98109.0,7,DOWNTOWN,47.60377,-122.32971,1926,1.0,4,47276,0,Multifamily Housing,Multifamily Housing,47276.0,,,,,,92.0,25.0,25.79999924,58.79999924,61.40000153,1179869.0,4025880,1219025.75,4159488,0.0,0,216311,738056.0,4418.129883,441813.0,1507528,False,,Compliant,,28.61,0.61
27656,2016,Multifamily LR (1-4),Low-Rise Multifamily,DELMONT APTS (ID27656),403 ROY ST,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62517,-122.3486,1910,1.0,4,22344,0,Multifamily Housing,Multifamily Housing,22344.0,,,,,,,25.20000076,25.60000038,45.20000076,45.59999847,564168.5,1925022,572672.8125,1954040,0.0,0,58461,199471.0,3646.97998,364698.0,1244401,False,,Compliant,,20.76,0.93
27658,2016,Multifamily LR (1-4),Low-Rise Multifamily,QUEENS OAKS APTS (ID27658),718 4TH AVE N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62612,-122.34847,1957,1.0,3,22331,0,Multifamily Housing,Multifamily Housing,22331.0,,,,,,88.0,32.40000153,35.20000076,75.40000153,83.30000305,723032.625,2467089,785187.3125,2679170,0.0,0,129538,441985.0,2810.47998,281048.0,958975,False,,Compliant,,18.01,0.81
27659,2016,Multifamily LR (1-4),Senior Care Community,24759-Brookdale Queen Anne (800) (Do Not Use),800 4th Ave,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62684,-122.34843,2006,1.0,3,56380,0,"Parking, Senior Care Community",Senior Care Community,39650.0,Parking,23385.0,,,,100.0,43.5,46.79999924,101.8000031,108.3000031,1725558.0,5887848,1854976.875,6329443,0.0,0,311716,1063578.0,6619.800293,661980.0,2258769,False,,Compliant,,42.57,0.76
27668,2016,NonResidential,Other,Bailey Boushay House,2720 East Madison,98112.0,3,Central,47.62342,-122.29688,1991,1.0,3,34074,0,Other/Specialty Hospital,Other/Specialty Hospital,34074.0,,,,,,,250.1000061,253.8999939,483.7000122,487.7000122,8521989.0,29078233,8652913.0,29524964,0.0,0,1056210,3603789.0,49182.0,4918200.0,16781594,False,,Compliant,,286.33,8.4
27673,2016,NonResidential,Hotel,Hotel1000,1000 1st Ave.,98104.0,7,DOWNTOWN,47.60505,-122.3361,2006,0.0,10,392552,22225,"Hotel, Parking",Hotel,198400.0,Parking,52400.0,,,,23.0,88.0,87.30000305,207.3999939,205.1000061,17457560.0,59567666,17311366.0,59068832,0.0,0,3198977,10914911.0,65426.46484,6542646.0,22324434,False,,Compliant,,423.57,1.08
27679,2016,Multifamily LR (1-4),Low-Rise Multifamily,Magnolia Suites,2410 W Manor Pl,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65397,-122.38806,1977,1.0,4,35835,0,"Multifamily Housing, Parking",Multifamily Housing,28196.0,Parking,7639.0,,,,95.0,26.39999962,28.10000038,82.90000153,88.30000305,744234.5,2539433,792776.875,2705066,0.0,0,218122,744234.0,0.0,0.0,0,False,,Compliant,,5.19,0.14
27680,2016,Multifamily LR (1-4),Low-Rise Multifamily,Magnolia Vista,3711 27th Place West,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65332,-122.39163,1968,1.0,4,30000,0,Multifamily Housing,Multifamily Housing,30000.0,,,,,,89.0,19.79999924,21.10000038,62.20000076,66.19999695,594612.875,2028903,632329.3125,2157597,0.0,0,174271,594613.0,0.0,0.0,0,False,,Compliant,,4.15,0.14
27681,2016,Multifamily LR (1-4),Low-Rise Multifamily,Crestview Apartments,2701 West Manor Place,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65273,-122.39162,1968,1.0,4,25959,0,Multifamily Housing,Multifamily Housing,25959.0,,,,,,61.0,26.0,27.70000076,81.69999695,87.09999847,675446.875,2304720,720035.625,2456863,0.0,0,197962,675447.0,0.0,0.0,0,False,,Compliant,,4.71,0.18
27682,2016,Multifamily LR (1-4),Low-Rise Multifamily,Magnolia Crest Apts.,2727 W Manor Pl,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65245,-122.39186,1968,1.0,4,25326,0,Multifamily Housing,Multifamily Housing,25326.0,,,,,,85.0,21.79999924,23.0,68.5,72.09999847,552401.1875,1884871,581866.0,1985409,0.0,0,161899,552401.0,0.0,0.0,0,False,,Compliant,,3.85,0.15
27683,2016,Multifamily LR (1-4),Low-Rise Multifamily,Magnolian Apts,3520 28th Ave W,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65211,-122.39234,1967,1.0,4,37086,0,Multifamily Housing,Multifamily Housing,37086.0,,,,,,86.0,20.79999924,22.10000038,65.19999695,69.5,770345.625,2628528,821275.375,2802307,0.0,0,225775,770346.0,0.0,0.0,0,False,,Compliant,,5.37,0.14
27684,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Maggie Apartments,3539 27th Pl W,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65249,-122.39099,1969,1.0,4,56104,0,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,56104.0,Parking,2816.0,Swimming Pool,0.0,,45.0,28.89999962,30.10000038,90.59999847,94.59999847,1618779.125,5523503,1690284.375,5767489,0.0,0,474437,1618779.0,0.0,0.0,0,False,,Compliant,,11.29,0.2
27685,2016,Multifamily LR (1-4),Low-Rise Multifamily,Casa Ladaro,3535 27th Pl W,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65203,-122.39014,1968,1.0,4,23705,0,"Multifamily Housing, Parking",Multifamily Housing,42251.0,Parking,3381.0,,,,53.0,27.5,28.79999924,86.30000305,90.59999847,1161312.5,3962562,1218827.25,4158811,0.0,0,340361,1161312.0,0.0,0.0,0,False,,Compliant,,8.1,0.34
27687,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building E,3501 26th Pl W.,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65201,-122.3891,1970,1.0,5,28185,0,Multifamily Housing,Multifamily Housing,28185.0,,,,,,73.0,26.10000038,27.70000076,82.09999847,87.09999847,736838.0,2514195,781689.125,2667233,0.0,0,215954,736838.0,0.0,0.0,0,False,,Compliant,,5.14,0.18
27688,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building C,3520 27th Pl. W.,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65295,-122.39078,1970,1.0,5,39900,0,Multifamily Housing,Multifamily Housing,39900.0,,,,,,80.0,21.10000038,22.10000038,66.40000153,69.5,843622.875,2878560,883023.375,3013000,0.0,0,247251,843623.0,0.0,0.0,0,False,,Compliant,,5.88,0.15
27689,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building A,3530 27th Place W,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65295,-122.39078,1968,1.0,5,40560,0,Multifamily Housing,Multifamily Housing,40560.0,,,,,,48.0,30.60000038,32.0,96.19999695,100.5,1242478.75,4239513,1298727.25,4431441,0.0,0,364149,1242478.0,0.0,0.0,0,False,,Compliant,,8.66,0.21
27690,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building B,2601 W. Manor Pl.,98199.0,7,MAGNOLIA / QUEEN ANNE,47.6531,-122.39027,1968,1.0,5,44687,0,Multifamily Housing,Multifamily Housing,44687.0,,,,,,65.0,26.60000038,27.89999962,83.5,87.5,1188994.625,4057018,1244611.0,4246788,0.0,0,348474,1188995.0,0.0,0.0,0,False,,Compliant,,8.29,0.19
27691,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building G,3401 25th Ave W.,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65068,-122.38877,1973,1.0,5,32441,0,Multifamily Housing,Multifamily Housing,32441.0,,,,,,56.0,26.10000038,27.79999924,82.0,87.30000305,847298.8125,2891103,901683.125,3076670,0.0,0,248329,847299.0,0.0,0.0,0,False,,Compliant,,5.91,0.18
27692,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building H,3425 25th Ave W.,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65115,-122.38881,1973,1.0,5,33466,0,Multifamily Housing,Multifamily Housing,33466.0,,,,,,79.0,23.10000038,24.60000038,72.5,77.19999695,772379.3125,2635467,822834.375,2807627,0.0,0,226371,772379.0,0.0,0.0,0,False,,Compliant,,5.38,0.16
27693,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Overlook at Magnolia Building J,3430 26th Ave W,98199.0,7,MAGNOLIA / QUEEN ANNE,47.6513,-122.38887,1973,1.0,5,36178,0,Multifamily Housing,Multifamily Housing,36178.0,,,,,,76.0,23.0,24.10000038,72.09999847,75.80000305,830286.5,2833055,873461.875,2980375,0.0,0,243343,830286.0,0.0,0.0,0,False,,Compliant,,5.79,0.16
27694,2016,Multifamily LR (1-4),Low-Rise Multifamily,Overlook at Magnolia Building K,3500 25th Ave. W.,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65186,-122.38842,1974,1.0,4,29588,0,Multifamily Housing,Multifamily Housing,29588.0,,,,,,84.0,22.89999962,24.20000076,71.90000153,76.09999847,677476.6875,2311646,716977.0,2446427,0.0,0,198557,677476.0,0.0,0.0,0,False,,Compliant,,4.72,0.16
27696,2016,Multifamily LR (1-4),Low-Rise Multifamily,Overlook at Magnolia Building L,3451 24th Ave. W,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65185,-122.38782,1974,1.0,4,34602,0,Multifamily Housing,Multifamily Housing,34602.0,,,,,,85.0,21.89999962,23.20000076,68.69999695,73.0,756908.8125,2582680,803976.625,2743282,0.0,0,221837,756909.0,0.0,0.0,0,False,,Compliant,,5.28,0.15
27701,2016,Multifamily LR (1-4),Low-Rise Multifamily,Magnolia Ridge Condominium,2510 West Bertona,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65083,-122.38937,1968,1.0,4,32452,0,Multifamily Housing,Multifamily Housing,32452.0,,,,,,100.0,10.89999962,11.80000019,34.09999847,36.90000153,352136.0,1201537,381799.6875,1302754,0.0,0,103205,352136.0,0.0,0.0,0,False,,Compliant,,2.45,0.08
27703,2016,NonResidential,Worship Facility,(ID27703) International Full Gospel Fellowship,12345 8TH AVE NE,98125.0,5,North,47.71856,-122.32084,1961,1.0,2,76475,0,"Other - Education, Worship Facility",Worship Facility,45442.0,Other - Education,31033.0,,,,,23.10000038,25.0,39.90000153,42.20000076,1765813.625,6025206,1913404.25,6528806,0.0,0,168007,573241.0,11925.72949,1192573.0,4069227,False,,Compliant,,67.33,0.88
27704,2016,NonResidential,K-12 School,Seattle Jewish Community School,12351 8th Ave NE,98125.0,5,North,47.71923,-122.32171,1988,1.0,2,32961,0,K-12 School,K-12 School,32961.0,,,,,,86.0,47.70000076,52.20000076,78.40000153,83.09999847,1573155.0,5367827,1719595.125,5867502,0.0,0,130908,446659.0,11264.95996,1126496.0,3843763,False,,Compliant,,62.94,1.91
27707,2016,Multifamily LR (1-4),Low-Rise Multifamily,Roosevelt Place Apartments,12527 Roosevelt Way NE,98125.0,5,North,47.72004,-122.31924,1986,1.0,3,28470,0,"Multifamily Housing, Parking",Multifamily Housing,25144.0,Parking,3326.0,,,,71.0,27.39999962,28.79999924,86.0,90.30000305,688375.1875,2348833,723333.1875,2468115,0.0,0,201751,688375.0,0.0,0.0,0,False,,Compliant,,4.8,0.17
27716,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Osborn Condominiums,4123 California Ave SW,98116.0,1,SOUTHWEST,47.56574,-122.38716,2006,1.0,5,31299,0,Multifamily Housing,Multifamily Housing,31299.0,,,,,,34.0,32.70000076,35.20000076,90.40000153,95.19999695,1022114.5,3487599,1103066.25,3763818,0.0,0,246382,840656.0,1814.579956,181458.0,619160,False,,Compliant,,15.5,0.5
27721,2016,Nonresidential COS,Other,The Seattle Public Library - Greenwood Branch,8016 Greenwood Ave N,98103.0,6,NORTHWEST,47.6875,-122.35496,2004,1.0,1,27376,14570,"Library, Parking",Library,12806.0,Parking,0.0,,,,,84.59999847,90.30000305,197.8999939,203.1999969,1082920.125,3695076,1155795.125,3943736,0.0,0,195934,668530.0,4143.899902,414390.0,1413957,False,,Compliant,,26.67,0.97
27734,2016,Multifamily LR (1-4),Low-Rise Multifamily,Magnolia View,2562 Thorndyke Ave W,98199.0,7,MAGNOLIA / QUEEN ANNE,47.64273,-122.38414,1969,0.0,4,24444,0,Multifamily Housing,Multifamily Housing,24444.0,,,,,,93.0,20.79999924,22.5,65.40000153,70.59999847,509171.4063,1737364,549833.0,1876108,0.0,0,149229,509171.0,0.0,0.0,0,True,,Error - Correct Default Data,,3.55,0.15
27736,2016,Multifamily LR (1-4),Low-Rise Multifamily,(ID27736) Magnolia Villager,2858 32ND AVE W,98199.0,7,MAGNOLIA / QUEEN ANNE,47.64611,-122.39791,1978,1.0,4,27997,0,Multifamily Housing,Multifamily Housing,27997.0,,,,,,21.0,26.70000076,29.0,83.80000305,91.0,747384.5,2550181,811476.625,2768873,0.0,0,219045,747384.0,0.0,0.0,0,False,,Compliant,,5.21,0.19
27738,2016,Multifamily LR (1-4),Low-Rise Multifamily,Evanston Arms Apartments,4417 Evanston AVE N,98103.0,6,LAKE UNION,47.66087,-122.35133,1969,1.0,3,25268,0,"Multifamily Housing, Parking",Multifamily Housing,22151.0,Parking,3117.0,,,,79.0,25.20000076,26.89999962,79.30000305,84.5,559234.6875,1908187,596007.625,2033662,0.0,0,163902,559235.0,0.0,0.0,0,False,,Compliant,,3.9,0.15
