OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
25724,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Bellevue Terrace,1623 Bellevue Ave,98122.0,3.0,EAST,47.61593,-122.32715,2012.0,1.0,6.0,24962,0.0,Multifamily Housing,Multifamily,24962.0,Parking,3000.0,,,,89.0,27.0,27.1,84.9,85.0,675215.375,675420.375,0.0,197894.296875,675215.3409375,0.0,0.0,N,Compliant,,2.79,0.11199999999999999
25725,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Capitol Steps Apartments,1633 Bellevue Avenue,98122.0,3.0,EAST,47.61609,-122.32713999999999,1997.0,1.0,7.0,73830,,"Multifamily Housing, Parking",Multifamily,58905.0,Parking,14925.0,,,,81.0,32.5,32.2,98.0,96.9,1916082.0,1895074.375,0.0,527266.375,1799032.8715,1170.49,117049.0,N,Compliant,,13.66,0.185
25726,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Bellevue Olive Apartments,1641 & 1651 Bellevue Ave,98122.0,3.0,EAST,47.616659999999996,-122.32708000000001,1994.0,1.0,6.0,77577,,"Multifamily Housing, Office, Parking",Multifamily,43656.0,Parking,17561.0,Office,7011.0,,89.0,43.4,42.8,104.1,102.2,2199818.0,2169048.0,0.0,415936.0,1419173.632,7806.44,780643.99,N,Compliant,,47.33,0.61
25737,2017,NonResidential,Senior Care Community,Merrill Gardens at First Hill,1421 MINOR AVE,98101.0,7.0,EAST,47.61318,-122.32746999999999,1969.0,1.0,6.0,95117,26082.0,"Parking, Senior Care Community",Senior Care,69035.0,Parking,26082.0,,,,1.0,102.4,100.9,238.6,234.6,7066400.5,6968046.0,0.0,1269403.5,4331204.742,27351.95,2735195.12,N,Compliant,,163.18,1.716
25742,2017,Multifamily MR (5-9),Mid-Rise Multifamily,The New McDermott Apartments,1514 Bellevue Ave.,98122.0,3.0,EAST,47.6146,-122.32661,1926.0,1.0,7.0,54572,,Multifamily Housing,Multifamily,54572.0,,,,,,96.0,63.1,60.8,84.5,82.1,3442578.25,3318852.0,0.0,139397.40625,475623.950125,29669.54,2966954.3,N,Compliant,,159.54,2.924
25743,2017,NonResidential,Worship Facility,(ID25743) FIRST COVENANT CHURCH,400 E PIKE ST,98122.0,3.0,EAST,47.614259999999994,-122.32661,1910.0,1.0,2.0,24600,0.0,Worship Facility,Worship Fac,24600.0,,,,,,84.0,12.3,12.2,32.2,32.2,301647.1875,301294.5,0.0,66820.703125,227992.2390625,736.55,73655.0,N,Compliant,,4.86,0.19699999999999998
25744,2017,Multifamily LR (1-4),Low-Rise Multifamily,1629 Condominium,1629 Queen Anne Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63447,-122.35723999999999,1990.0,1.0,4.0,20378,,Multifamily Housing,Multifamily,20378.0,,,,,,,33.3,32.7,90.5,88.9,679511.625,666113.6875,0.0,158570.203125,541041.5330625,1384.7,138470.01,N,Compliant,,9.59,0.47100000000000003
25745,2017,NonResidential,Worship Facility,Trinity Parish of Seattle,609 8th Ave,98104.0,3.0,EAST,47.605140000000006,-122.32613,1900.0,1.0,1.0,48850,0.0,"Office, Other, Other - Lodging/Residential, Worship Facility",Worship Fac,28725.0,Office,4325.0,Other,3700.0,,,34.5,32.8,52.1,50.1,1278096.25,1216814.75,1066606.25,59387.80078125,202631.176265625,88.59,8859.0,N,Compliant,,58.01,1.188
25747,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Hawthorne Apartments,1618 Bellevue Ave,98122.0,3.0,EAST,47.61592,-122.32643999999999,2001.0,1.0,8.0,104452,41376.0,"Multifamily Housing, Parking, Retail Store",Multifamily,50473.0,Parking,41376.0,Retail Store,6150.0,,97.0,35.6,35.7,103.2,103.2,2018454.75,2018643.125,0.0,522308.5,1782116.602,2363.38,236337.99,N,Compliant,,19.92,0.191
25751,2017,Multifamily LR (1-4),Low-Rise Multifamily,Stone Court Apartments,1151 N 94th St,98103.0,5.0,NORTHWEST,47.696870000000004,-122.34221000000001,1989.0,1.0,4.0,21880,3000.0,"Multifamily Housing, Parking",Multifamily,18480.0,Parking,3000.0,,,,74.0,36.0,35.4,112.9,111.3,664480.375,655113.875,0.0,194748.0,664480.176,0.0,0.0,N,Compliant,,2.75,0.126
25754,2017,Multifamily LR (1-4),Low-Rise Multifamily,Hill Crest Apartments,7524 35th Ave SW,98126.0,1.0,DELRIDGE,47.53456,-122.37631999999999,1989.0,1.0,4.0,84415,,"Multifamily Housing, Parking",Multifamily,63198.0,Parking,21217.0,,,,96.0,25.9,25.4,81.2,79.9,1633793.125,1607882.375,0.0,478837.3125,1633792.91025,0.0,0.0,N,Compliant,,6.76,0.08
25756,2017,Multifamily LR (1-4),Low-Rise Multifamily,West Olympic Condominiums,5601 California Avenue SW,98116.0,1.0,SOUTHWEST,47.5519,-122.38753,1978.0,1.0,4.0,22000,0.0,"Multifamily Housing, Parking",Multifamily,22000.0,Parking,5500.0,,,,100.0,7.3,7.2,22.9,22.7,160786.796875,158954.90625,0.0,47123.8984375,160786.74146875,0.0,0.0,N,Not Compliant,Low outlier,0.67,0.03
25757,2017,Multifamily LR (1-4),Low-Rise Multifamily,West Point Place Condominium,3507 SW Alaska St.,98126.0,1.0,SOUTHWEST,47.560790000000004,-122.3766,1988.0,1.0,4.0,21581,,"Multifamily Housing, Parking",Multifamily,21581.0,Parking,5616.0,,,,,19.8,19.2,62.1,60.2,426479.5,413918.90625,0.0,124994.0,426479.528,0.0,0.0,N,Compliant,,1.76,0.08199999999999999
25758,2017,Multifamily LR (1-4),Low-Rise Multifamily,West Queen Anne on 5th,1401 5th Ave W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.631820000000005,-122.36384,1920.0,1.0,4.0,57212,,Multifamily Housing,Multifamily,47346.0,,,,,,24.0,37.1,36.4,116.5,114.2,1756910.25,1721216.0,0.0,514920.90625,1756910.132125,0.0,0.0,N,Compliant,,7.27,0.127
25761,2017,Multifamily LR (1-4),Low-Rise Multifamily,Westridge Park (ID25761),7901 Delridge Way SW,98106.0,1.0,DELRIDGE,47.53144,-122.36076000000001,1990.0,1.0,2.0,131307,0.0,Multifamily Housing,Multifamily,131307.0,,,,,,59.0,46.6,45.6,142.8,139.4,6123273.0,5981236.5,0.0,1728508.125,5897669.7225,2256.03,225603.0,N,Compliant,,36.38,0.27699999999999997
25763,2017,Multifamily LR (1-4),Low-Rise Multifamily,Villa Andora,1520 California Ave SW,98116.0,1.0,SOUTHWEST,47.58968,-122.38587,1969.0,1.0,3.0,30420,0.0,Multifamily Housing,Multifamily,30420.0,,,,,,75.0,29.4,29.0,92.3,91.0,893881.625,881520.125,0.0,261981.703125,893881.5710625,0.0,0.0,N,Compliant,,3.7,0.122
25770,2017,Multifamily LR (1-4),Low-Rise Multifamily,Park Hamilton,1501 California Ave SW,98116.0,1.0,SOUTHWEST,47.590270000000004,-122.3866,1966.0,1.0,4.0,39757,3690.0,"Multifamily Housing, Parking",Multifamily,36067.0,Parking,3690.0,Swimming Pool,0.0,,47.0,30.7,30.0,96.6,94.1,1109031.25,1080992.125,0.0,325038.40625,1109031.042125,0.0,0.0,N,Compliant,,4.59,0.115
25772,2017,NonResidential,Hospital,Park West Skilled Nursing,1703 California Ave SW,98116.0,1.0,SOUTHWEST,47.58767,-122.38672,1961.0,0.0,3.0,54863,,Hospital (General Medical & Surgical),Hospital (G,109726.0,,,,,,100.0,19.8,19.8,62.1,62.1,2171467.75,2171467.75,0.0,636420.6875,2171467.38575,0.0,0.0,N,Compliant,,8.98,0.16399999999999998
25784,2017,Multifamily LR (1-4),Low-Rise Multifamily,Lorington Cooperative,1107 E Denny Way,98122.0,3.0,EAST,47.61861,-122.31783,1910.0,1.0,3.0,27328,,Multifamily Housing,Multifamily,27328.0,,,,,,77.0,56.2,56.3,76.8,76.8,1536434.625,1537643.625,0.0,68008.3984375,232044.65546875,13043.9,1304390.04,N,Compliant,,70.24,2.57
25789,2017,Multifamily LR (1-4),Low-Rise Multifamily,Holiday,"128 10th Ave, E.",98102.0,3.0,EAST,47.61977,-122.31918,1958.0,1.0,3.0,23200,,Multifamily Housing,Multifamily,23200.0,,,,,,61.0,32.4,32.4,99.9,99.9,750836.375,751008.0,0.0,214308.40625,731220.282125,196.16,19616.0,N,Compliant,,4.07,0.175
25791,2017,Multifamily LR (1-4),Low-Rise Multifamily,Lincoln Court,1020 E. Denny Way,98122.0,3.0,EAST,47.61895,-122.31851999999999,1907.0,1.0,3.0,20457,,"Multifamily Housing, Parking",Multifamily,21700.0,Parking,0.0,,,,58.0,76.1,76.1,103.6,103.6,1650654.0,1651855.0,0.0,72169.3984375,246241.98746875,14044.12,1404412.01,N,Compliant,,75.61,3.696
25798,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Capitol Building,906 E John St,98102.0,,,,,1924.0,1.0,5.0,38160,,"Multifamily Housing, Retail Store",Multifamily,34750.0,Retail Store,3410.0,,,,,112.4,109.7,223.0,220.2,4288716.0,4185419.75,0.0,561984.125,1917489.8345,23712.26,2371226.17,Y,Not Compliant,,133.87,3.508
25819,2017,Multifamily MR (5-9),Mid-Rise Multifamily,705 Lofts,705 South Weller St,98104.0,2.0,DOWNTOWN,47.597390000000004,-122.32354,2006.0,1.0,6.0,46951,,"Multifamily Housing, Office, Parking",Multifamily,35425.0,Parking,12600.0,Office,1050.0,,,31.4,31.4,98.7,98.7,1146686.25,1146961.25,0.0,336074.5,1146686.1940000001,0.0,0.0,N,Compliant,,4.74,0.10099999999999999
25821,2017,Multifamily LR (1-4),Low-Rise Multifamily,Republic Hotel #25821,416 7th ave S,98104.0,2.0,DOWNTOWN,47.59877,-122.32375,1920.0,1.0,4.0,29816,0.0,"Multifamily Housing, Non-Refrigerated Warehouse, Retail Store",Multifamily,20100.0,Retail Store,7200.0,Non-Refrigerated Warehouse,2516.0,,,1.8,1.8,5.6,5.6,53010.1015625,53010.1015625,0.0,15536.400390625,53010.1981328125,0.0,0.0,Y,Not Compliant,Low outlier,0.22,0.006999999999999999
25822,2017,Multifamily LR (1-4),Low-Rise Multifamily,new american,418 7th ave s,98104.0,2.0,DOWNTOWN,47.59852,-122.32321,1916.0,1.0,4.0,30210,0.0,"Multifamily Housing, Office, Restaurant",Multifamily,15810.0,Office,7200.0,Restaurant,7200.0,,,35.9,35.8,69.7,69.3,1084614.75,1081186.25,0.0,135381.796875,461922.6909375,6226.92,622691.99,Y,Not Compliant,,34.98,1.158
25839,2017,NonResidential,Warehouse,J D OTT COMPANY (115 S Lucile St),115 S Lucile St,98108.0,2.0,GREATER DUWAMISH,47.55317,-122.33288999999999,1964.0,1.0,1.0,25000,0.0,"Food Sales, Non-Refrigerated Warehouse, Office",Non-Refrige,13393.0,Food Sales,7500.0,Office,4107.0,,,72.8,72.5,142.1,141.8,1819773.125,1812614.25,0.0,230345.0,785937.14,10338.36,1033835.94,N,Compliant,,58.16,2.326
25842,2017,NonResidential,Warehouse,115 Dawson,115 S Dawson St,98134.0,2.0,GREATER DUWAMISH,47.555440000000004,-122.33294,1960.0,1.0,1.0,25000,0.0,"Non-Refrigerated Warehouse, Office",Non-Refrige,24000.0,Office,1000.0,,,,,13.7,12.5,26.0,24.6,341809.0,312927.3125,0.0,40722.5,138945.17,2028.64,202864.01,N,Compliant,,11.35,0.45399999999999996
25844,2017,NonResidential,Other,Washington machine Works,5201/5211 1st ave so.,98108.0,2.0,GREATER DUWAMISH,47.55523,-122.33448,1927.0,1.0,1.0,22622,0.0,Manufacturing/Industrial Plant,Manufacturi,23000.0,,,,,,,46.9,46.5,101.9,101.4,1079362.125,1069867.25,0.0,169583.796875,578619.9149375,5007.42,500741.99,N,Compliant,,28.99,1.281
25847,2017,NonResidential,Small- and Mid-Sized Office,Pine Building,400 East Pine Street,98122.0,3.0,EAST,47.615429999999996,-122.32656999999999,1917.0,1.0,3.0,27544,0.0,"Office, Parking",Office,22365.0,Parking,3744.0,,,,93.0,51.2,50.0,129.7,128.5,1144198.875,1118011.75,0.0,238321.5,813152.958,3310.46,331046.0,N,Compliant,,20.95,0.76
25849,2017,Multifamily LR (1-4),Low-Rise Multifamily,Oleta,1816 Bellevue Ave.,98122.0,3.0,EAST,47.61834,-122.32641000000001,1910.0,1.0,3.0,21264,,Multifamily Housing,Multifamily,21693.0,,,,,,75.0,66.1,65.4,101.1,100.4,1433957.125,1419714.875,0.0,96380.3984375,328849.91946875,11051.07,1105107.03,N,Compliant,,60.05,2.824
25850,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Belgrove Court,1808 Bellevue Ave,98122.0,3.0,EAST,47.618109999999994,-122.32643,1992.0,1.0,6.0,63102,,"Multifamily Housing, Office, Other, Parking",Multifamily,30056.0,Parking,17200.0,Other,7299.0,,92.0,36.8,36.3,115.5,114.1,1575642.25,1556129.75,0.0,461794.3125,1575642.19425,0.0,0.0,N,Compliant,,6.52,0.10300000000000001
25851,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Burlingame,404 E Howell St,98122.0,3.0,EAST,47.6179,-122.32647,1925.0,1.0,6.0,26694,,"Multifamily Housing, Retail Store",Multifamily,25671.0,Retail Store,3400.0,,,,,71.1,68.7,107.5,104.9,2067823.25,1996731.875,0.0,133777.296875,456448.1369375,16113.75,1611375.0,N,Compliant,,87.47,3.2769999999999997
25852,2017,Multifamily MR (5-9),Mid-Rise Multifamily,1200 Alki LLC,1200 Alki Ave. SW,98116.0,1.0,SOUTHWEST,47.59445,-122.38819,2000.0,1.0,5.0,26442,,Multifamily Housing,Multifamily,26442.0,,,,,,,35.1,34.5,74.3,73.7,928147.625,911762.125,0.0,138964.40625,474146.554125,4540.01,454000.98,N,Compliant,,26.07,0.986
25853,2017,Multifamily HR (10+),High-Rise Multifamily,1223 Spring St,1223 Spring St,98104.0,3.0,EAST,47.61061,-122.32366999999999,1929.0,1.0,12.0,66924,0.0,"Multifamily Housing, Parking",Multifamily,53110.0,Parking,7200.0,,,,1.0,106.3,105.6,166.8,166.0,5647127.5,5607446.0,0.0,410674.6875,1401222.03375,42459.05,4245905.08,N,Compliant,,231.3,3.4560000000000004
25854,2017,Multifamily MR (5-9),Mid-Rise Multifamily,1226 Alki Ave SW Condo Assoc,1226 Alki Ave SW,98116.0,1.0,SOUTHWEST,47.59393,-122.38886000000001,2008.0,1.0,6.0,24396,,"Multifamily Housing, Parking",Multifamily,17426.0,Parking,6970.0,,,,,37.9,37.9,85.4,85.4,660543.0,660695.6875,0.0,111359.296875,379957.9209375,2805.85,280584.99,N,Compliant,,16.47,0.675
25856,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Twenty Third & Main St,303 23rd AVE S,98144.0,3.0,CENTRAL,47.60004,-122.30256000000001,2000.0,1.0,6.0,49310,,Multifamily Housing,Multifamily,45472.0,,,,,,72.0,40.2,40.0,92.6,91.9,1829122.25,1817938.25,0.0,321369.59375,1096513.053875,7326.09,732609.03,N,Compliant,,43.45,0.8809999999999999
25857,2017,Multifamily MR (5-9),Mid-Rise Multifamily,1238 Alki Condominium,1238 Alki Avenue SW,98116.0,1.0,SOUTHWEST,47.593759999999996,-122.38936000000001,2002.0,1.0,6.0,25200,,"Multifamily Housing, Parking",Multifamily,26450.0,Parking,7935.0,,,,,30.7,30.5,73.6,73.4,812780.625,807677.875,0.0,153429.5,523501.45399999997,2892.79,289279.0,N,Compliant,,17.53,0.696
25866,2017,Multifamily LR (1-4),Low-Rise Multifamily,2001 WESTLAKE TERRACE CONDOMINIUM,2001 WESTLAKE AVE N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.637029999999996,-122.34071999999999,1967.0,1.0,4.0,26294,0.0,Multifamily Housing,Multifamily,26304.0,,,,,,70.0,23.8,23.1,74.7,72.7,625373.3125,608840.1875,0.0,183286.40625,625373.218125,0.0,0.0,N,Compliant,,2.59,0.098
25875,2017,Multifamily LR (1-4),Low-Rise Multifamily,22 W Lee,22 W Lee ST,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.631479999999996,-122.35766000000001,2005.0,1.0,4.0,36192,,Multifamily Housing,Multifamily,36192.0,,,,,,85.0,29.2,28.6,78.3,77.2,1055125.75,1035320.625,0.0,241859.796875,825225.6269375,2299.0,229900.02,N,Compliant,,15.62,0.43200000000000005
25876,2017,Multifamily MR (5-9),Mid-Rise Multifamily,2700 Fourth Avenue Condominium,2700 4th Ave,98121.0,7.0,DOWNTOWN,47.61803,-122.34801999999999,1911.0,1.0,6.0,31008,,"Multifamily Housing, Office",Multifamily,24249.0,Office,6759.0,,,,62.0,54.6,54.2,124.4,123.9,1693933.75,1679693.25,0.0,291309.6875,993948.65375,6999.85,699985.06,N,Compliant,,41.29,1.3319999999999999
25882,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Westbury Terrace,9710 5th Ave NE,98115.0,5.0,NORTH,47.70009,-122.32283000000001,1979.0,1.0,5.0,53088,,"Multifamily Housing, Parking",Multifamily,53088.0,Parking,5508.0,,,,78.0,28.1,27.4,88.3,86.1,1492057.75,1455106.75,0.0,437297.09375,1492057.683875,0.0,0.0,N,Compliant,,6.17,0.11599999999999999
25883,2017,Multifamily LR (1-4),Low-Rise Multifamily,Westerly Condominium,4540 - 45th Ave SW,98116.0,1.0,SOUTHWEST,47.56178,-122.3891,1989.0,1.0,4.0,20407,,Multifamily Housing,Multifamily,17000.0,,,,,,90.0,26.8,26.8,84.1,84.1,455055.6875,455055.6875,0.0,133369.203125,455055.7210625,0.0,0.0,N,Compliant,,1.88,0.092
25886,2017,NonResidential,Small- and Mid-Sized Office,H2125 - Western Triangle,2125 Western Avenue,98121.0,7.0,DOWNTOWN,47.61161,-122.34591999999999,1989.0,1.0,7.0,47415,,"Multifamily Housing, Office, Other - Entertainment/Public Assembly, Parking",Office,25884.0,Parking,7000.0,Multifamily Housing,5713.0,,,45.9,44.6,144.1,140.1,1562849.625,1519028.625,0.0,458045.0,1562849.54,0.0,0.0,N,Compliant,,6.47,0.136
25895,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Avalon West,3250 SW Avalon Way,98126.0,1.0,SOUTHWEST,47.5643,-122.37473999999999,1991.0,1.0,5.0,21294,,Multifamily Housing,Multifamily,21294.0,,,,,,89.0,27.4,27.1,86.1,85.1,583732.125,576967.3125,0.0,171082.09375,583732.103875,0.0,0.0,N,Compliant,,2.41,0.113
25897,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Westside Flats North,3236 SW Avalon Way,98126.0,1.0,SOUTHWEST,47.5643,-122.37409,1991.0,1.0,5.0,30796,9502.0,"Multifamily Housing, Parking",Multifamily,17819.0,Parking,7127.0,,,,86.0,39.5,39.0,124.1,122.3,704463.8125,694072.5,0.0,206466.5,704463.698,0.0,0.0,N,Compliant,,2.91,0.095
25898,2017,Multifamily LR (1-4),Low-Rise Multifamily,Terrace Villa,3230 SW Avalon Way,98122.0,1.0,SOUTHWEST,47.56439,-122.37348,1989.0,1.0,4.0,43441,13189.0,"Multifamily Housing, Parking",Multifamily,43441.0,Parking,13189.0,,,,97.0,19.2,18.9,60.2,59.3,832576.1875,821059.375,0.0,244014.09375,832576.087875,0.0,0.0,N,Compliant,,3.44,0.079
25901,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Westside Flats South,3233 SW Avalon Way,98126.0,1.0,DELRIDGE,47.563790000000004,-122.37356000000001,1999.0,1.0,5.0,80083,24418.0,"Multifamily Housing, Parking",Multifamily,56755.0,Parking,0.0,,,,84.0,29.8,29.4,93.4,92.4,1688472.5,1670962.125,0.0,494862.90625,1688472.236125,0.0,0.0,N,Compliant,,6.99,0.087
25902,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Residences at 3295-FPI,3295 SW Avalon Way,98126.0,1.0,DELRIDGE,47.56385,-122.37583000000001,2009.0,1.0,6.0,47321,37661.0,"Multifamily Housing, Parking",Multifamily,39680.0,Parking,30510.0,,,,74.0,47.3,46.8,147.9,146.6,1874917.375,1858325.25,0.0,546835.625,1865803.1525,91.14,9114.0,N,Compliant,,8.2,0.17300000000000001
25907,2017,NonResidential,Other,Swedish Cultural Center,1920 Dexter Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63644,-122.34218,1961.0,1.0,3.0,22960,0.0,Other - Entertainment/Public Assembly,Other - Ent,22960.0,,,,,,,115.0,112.2,167.1,164.1,2641448.0,2576719.75,0.0,148934.09375,508163.127875,21332.85,2133284.77,N,Compliant,,115.4,5.026
25910,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Martinique Apartments,2122 8th Ave. N.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63908,-122.34228,1966.0,1.0,5.0,61107,,"Multifamily Housing, Parking",Multifamily,60162.0,Parking,0.0,,,,93.0,26.3,25.8,82.7,81.0,1583627.375,1552091.5,0.0,464134.59375,1583627.233875,0.0,0.0,N,Compliant,,6.55,0.107
25914,2017,NonResidential,Supermarket / Grocery Store,Safeway 1551 - E John St,1410 E John St,98112.0,3.0,EAST,47.62048,-122.31386,1998.0,1.0,1.0,44739,0.0,"Parking, Supermarket/Grocery Store",Supermarket,44739.0,Parking,0.0,,,,23.0,330.2,330.2,727.3,727.3,14770962.0,14774115.0,0.0,2387820.0,8147241.84,66237.2,6623719.53,N,Compliant,,385.49,8.616
25918,2017,Multifamily LR (1-4),Low-Rise Multifamily,Primeau Place,308 14th Ave E,98112.0,3.0,EAST,47.62155,-122.31443999999999,1984.0,1.0,4.0,42720,,Multifamily Housing,Multifamily,42720.0,,,,,,69.0,34.5,34.0,108.3,106.9,1473536.375,1454006.25,0.0,431868.8125,1473536.38825,0.0,0.0,N,Compliant,,6.1,0.14300000000000002
25922,2017,Multifamily LR (1-4),Low-Rise Multifamily,The Dublin,1052 E Thomas St,98102.0,3.0,EAST,47.621190000000006,-122.31873,1909.0,1.0,3.0,21892,,Multifamily Housing,Multifamily,21892.0,,,,,,100.0,22.5,22.5,42.4,42.5,492246.90625,492312.40625,0.0,57835.0,197333.02,2949.14,294914.01,N,Compliant,,16.48,0.753
25931,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Nautica Condo,701 Galer St,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63199,-122.3431,1992.0,1.0,8.0,80705,,Multifamily Housing,Multifamily,80705.0,,,,,,97.0,20.0,19.7,60.0,59.2,1611178.875,1590731.375,0.0,441857.8125,1507618.85625,1035.6,103560.0,N,Compliant,,11.74,0.145
25932,2017,NonResidential,Mixed Use Property,SPBS LLC,5424 Sand Point Way NE,98105.0,4.0,NORTHEAST,47.66816,-122.27706,1948.0,1.0,1.0,22778,0.0,"Medical Office, Office, Other, Restaurant, Retail Store",Retail Stor,21194.0,Office,12923.0,Restaurant,3720.0,,,64.6,63.1,79.2,77.3,2825934.25,2759396.5,0.0,69360.5,236658.026,25892.76,2589276.17,Y,Not Compliant,,138.5,6.08
25935,2017,NonResidential,Worship Facility,Philadelphia church,7704 24th Ave NW,98117.0,6.0,BALLARD,47.68517,-122.38733,1956.0,1.0,2.0,21562,0.0,"Pre-school/Daycare, Worship Facility",Worship Fac,21052.0,Pre-school/Daycare,400.0,,,,17.0,48.5,48.0,73.7,73.2,1039691.5,1029064.625,0.0,68550.296875,233893.6129375,8057.98,805797.95,N,Compliant,,43.76,2.03
25945,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Corona Apartments,433 Belmont Ave E,98102.0,3.0,EAST,47.62292,-122.32435,1960.0,1.0,5.0,31570,,"Multifamily Housing, Swimming Pool",Multifamily,31570.0,Swimming Pool,0.0,,,,93.0,33.1,32.6,87.7,87.2,1043632.3125,1028105.875,0.0,234505.59375,800133.085875,2434.99,243499.0,N,Compliant,,16.24,0.514
25954,2017,NonResidential,Other,MLK Community Center,3201 E Republican,98122.0,3.0,CENTRAL,47.62322,-122.29006000000001,1959.0,1.0,1.0,25753,0.0,Other - Entertainment/Public Assembly,Other - Ent,25753.0,,,,,,,62.8,61.5,86.2,84.5,1617716.125,1584567.625,0.0,73203.1015625,249768.98253125,13679.47,1367946.97,N,Compliant,,73.68,2.861
25956,2017,SPS-District K-12,K-12 School,McGilvra Elementary,1617 38th Ave. E.,98112.0,3.0,EAST,47.63408,-122.28483,1925.0,1.0,3.0,38297,0.0,K-12 School,K-12 School,36505.0,,,,,,43.0,56.7,55.1,106.7,105.0,2069341.25,2011884.0,0.0,241447.0,823817.1640000001,12455.24,1245524.02,N,Compliant,,69.56,1.8159999999999998
25965,2017,NonResidential,Senior Care Community,Park Shore Senior Living,1630 43rd Ave. E.,98112.0,3.0,EAST,47.63429,-122.27651999999999,1963.0,1.0,16.0,153312,,"Parking, Senior Care Community, Worship Facility",Senior Care,219759.0,Parking,26386.0,Worship Facility,2000.0,,48.0,100.7,100.8,168.6,168.6,22341084.0,22351264.0,0.0,1953430.125,6665103.5865,156759.8,15675979.69,N,Compliant,,860.13,5.61
25967,2017,Multifamily LR (1-4),Low-Rise Multifamily,Madison Court,1922 42nd Ave E,98112.0,3.0,EAST,47.63673,-122.27813,1988.0,1.0,3.0,36702,,"Multifamily Housing, Parking",Multifamily,27498.0,Parking,9204.0,,,,81.0,29.5,29.2,92.6,91.7,810790.1875,802984.125,0.0,237629.0,810790.1479999999,0.0,0.0,N,Compliant,,3.35,0.091
25973,2017,Multifamily LR (1-4),Low-Rise Multifamily,"Lake Court Apartments, LLC",2012 43rd Ave E,98112.0,3.0,EAST,47.63755,-122.27654,1922.0,5.0,2.0,46613,,Multifamily Housing,Multifamily,34642.0,,,,,,,63.7,62.5,144.6,140.8,2207389.25,2165843.5,0.0,377214.90625,1287057.260125,9203.32,920332.03,N,Compliant,,54.2,1.163
25975,2017,Multifamily LR (1-4),Low-Rise Multifamily,Alki Shore Apartments,2720 Alki Ave SW,98116.0,1.0,SOUTHWEST,47.57897,-122.41037,1962.0,1.0,3.0,22982,,"Multifamily Housing, Restaurant",Multifamily,17164.0,Restaurant,5818.0,,,,,25.7,25.7,80.6,80.6,589827.375,589987.3125,0.0,172868.5,589827.322,0.0,0.0,Y,Not Compliant,,2.44,0.106
25976,2017,Multifamily LR (1-4),Low-Rise Multifamily,Ripple Rock,2728 61ST AVE SW,98116.0,1.0,SOUTHWEST,47.57845,-122.41036000000001,1958.0,1.0,3.0,25016,,Multifamily Housing,Multifamily,25016.0,,,,,,83.0,25.1,24.9,78.7,78.2,627298.6875,622908.125,0.0,183850.703125,627298.5990625,0.0,0.0,N,Compliant,,2.6,0.10400000000000001
25978,2017,Multifamily LR (1-4),Low-Rise Multifamily,Beach Landing,6023 SW Stevens St,98116.0,1.0,SOUTHWEST,47.577529999999996,-122.41031000000001,1989.0,1.0,3.0,26896,,Multifamily Housing,Multifamily,26896.0,,,,,,93.0,20.4,20.4,63.9,63.9,547521.1875,547660.625,0.0,160469.296875,547521.2409375,0.0,0.0,N,Compliant,,2.27,0.084
